WarNum,WarName,V5Region,WarType,CcodeA,SideA,CcodeB,SideB,Intnl,StartMo1,StartDy1,StartYr1,EndMo1,EndDy1,EndYr1,StartMo2,StartDy2,StartYr2,EndMo2,EndDy2,EndYr2,StartMo3,StartDy3,StartYr3,EndMo3,EndDy3,EndYr3,StartMo4,StartDy4,StartYr4,EndMo4,EndDy4,EndYr4,WDuratDays,WDuratMo,TransFrom,Initiator,Outcome,TransTo,Deaths A,Deaths B,TotalBDeaths,SideAPeakTotForces,SideAPeak TheatForces,SideBPeakTotForces,SideBPeakTheatForces,Version,WarTypeC,V5RegionC,OutcomeC,WarTypeD,OutcomeD,TotalBDeathsU,Americas,Phase1_st,Phase2_st,Phase3_st,Phase4_st,Phase1_en,Phase2_en,Phase3_en,Phase4_en,InitiatorDeaths,RecipientDeaths,InitiatorForces,RecipientForces,AbsDiffDeaths,RelDiffDeaths,StartYR_Norm,InitiatorDeaths2,RecipientDeaths2,InitiatorDeathsImp,RecipientDeathsImp,AbsDiffDeathsImp,RelDiffDeathsImp,OutcomeE
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,200,-208,2.962962962962963e-4,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,2000,1400,600,8.547008547008547e-4,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,2000,-2008,0.0028603988603988603,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,74,-82,1.1680911680911681e-4,Other
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-21,NA,NA,NA,2002-09-13,NA,NA,NA,-8,2000,-8,40000,-2008,0.0028603988603988603,180,-8,2000,-8,21,-29,4.131054131054131e-5,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,1400,-1408,0.0020056980056980056,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,200,-208,2.962962962962963e-4,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,2000,1400,600,8.547008547008547e-4,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,2000,-2008,0.0028603988603988603,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,74,-82,1.1680911680911681e-4,Other
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-08-28,NA,NA,NA,2001-08-04,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,180,-8,NaN,-8,21,-29,4.131054131054131e-5,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,1400,-1408,0.0020056980056980056,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,200,-208,2.962962962962963e-4,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,2000,1400,600,8.547008547008547e-4,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,0,-8,1.1396011396011395e-5,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,2000,-2008,0.0028603988603988603,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,74,-82,1.1680911680911681e-4,Other
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,-8,Not in Americas,1998-09-17,NA,NA,NA,2002-07-22,NA,NA,NA,-8,-9,-8,117000,1,1.4245014245014244e-6,180,-8,NaN,-8,21,-29,4.131054131054131e-5,Other
906,Chad-Togoimi Revolt of 1998-2000,4,4,483,Chad,-8,MDD & MDJT,0,10,16,1998,12,29,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,794,26.47,-8,MDJT,7,-8,-9,-9,1800,30000,-8,-8,-9,5.1,Civil War: Central Control,Sub-Saharan Africa,Conflict continues below war level,Civil War: Central Control,Other,1800,Not in Americas,1998-10-16,NA,NA,NA,2000-12-29,NA,NA,NA,-9,-9,-8,30000,NaN,NaN,180,NaN,NaN,-8,74,-82,1.1680911680911681e-4,Other
907,Third Angolan War of 1998-2002,4,4,540,Angola,-8,UNITA,1,12,4,1998,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1159,38.63,-8,Angola,1,-8,-9,-9,9600,130000,-8,-8,70000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,9600,Not in Americas,1998-12-04,NA,NA,NA,2002-02-22,NA,NA,NA,-9,-9,130000,-8,NaN,NaN,180,NaN,NaN,600,122,478,6.80911680911681e-4,Initiator Won
907,Third Angolan War of 1998-2002,4,4,540,Angola,-8,UNITA,1,12,4,1998,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1159,38.63,-8,Angola,1,-8,-9,-9,9600,130000,-8,-8,70000,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,9600,Not in Americas,1998-12-04,NA,NA,NA,2002-02-22,NA,NA,NA,-9,-9,130000,-8,NaN,NaN,180,NaN,NaN,-8,74,-82,1.1680911680911681e-4,Initiator Won
907,Third Angolan War of 1998-2002,4,4,565,Namibia,-8,-8,1,-9,-9,1999,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,968,32.27,-8,-8,1,-8,-9,-8,-8,9000,-9,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1999-09-09,NA,NA,NA,2002-02-22,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,181,-8,NaN,600,122,478,6.80911680911681e-4,Other
907,Third Angolan War of 1998-2002,4,4,565,Namibia,-8,-8,1,-9,-9,1999,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,968,32.27,-8,-8,1,-8,-9,-8,-8,9000,-9,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1999-09-09,NA,NA,NA,2002-02-22,NA,NA,NA,-8,-9,-8,9000,1,1.4245014245014244e-6,181,-8,NaN,-8,74,-82,1.1680911680911681e-4,Other
908,Second Congo-Brazzaville War of 1998-1999,4,4,484,Republic of the Congo,-8,Ninjas and Cocoye militias,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,-8,Ninjas and Cocoye militias,1,-8,-9,-9,2500,10000,25400,-8,22500,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,2500,Not in Americas,1998-12-15,NA,NA,NA,1999-11-16,NA,NA,NA,-9,-9,-8,10000,NaN,NaN,180,NaN,NaN,50000,50000,0,0,Other
908,Second Congo-Brazzaville War of 1998-1999,4,4,484,Republic of the Congo,-8,Ninjas and Cocoye militias,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,-8,Ninjas and Cocoye militias,1,-8,-9,-9,2500,10000,25400,-8,22500,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,2500,Not in Americas,1998-12-15,NA,NA,NA,1999-11-16,NA,NA,NA,-9,-9,-8,10000,NaN,NaN,180,NaN,NaN,-8,122,-130,1.8518518518518518e-4,Other
908,Second Congo-Brazzaville War of 1998-1999,4,4,540,Angola,-8,-8,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,-8,-8,1,-8,-9,-8,-8,100000,1500,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1998-12-15,NA,NA,NA,1999-11-16,NA,NA,NA,-8,-9,-8,100000,1,1.4245014245014244e-6,180,-8,NaN,50000,50000,0,0,Other
908,Second Congo-Brazzaville War of 1998-1999,4,4,540,Angola,-8,-8,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,-8,-8,1,-8,-9,-8,-8,100000,1500,-8,-8,5.1,Civil War: Central Control,Sub-Saharan Africa,Side A wins,Civil War: Central Control,Side A,-8,Not in Americas,1998-12-15,NA,NA,NA,1999-11-16,NA,NA,NA,-8,-9,-8,100000,1,1.4245014245014244e-6,180,-8,NaN,-8,122,-130,1.8518518518518518e-4,Other
910,Maluku War of 1999-2002,6,7,-8,Laskar Jihad,-8,Christian militia,0,1,19,1999,2,12,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1104,36.8,-8,Christian militia,3,-8,3000,2000,5000,-8,6000,-8,5000,5.1,Intercommunal,Asia and Oceania,Compromise,Other,Other,5000,Not in Americas,1999-01-19,NA,NA,NA,2002-02-12,NA,NA,NA,2000,3000,-8,-8,-1000,0.0014245014245014246,181,2000,3000,2000,3000,-1000,0.0014245014245014246,Other
912,Second Aceh War of 1999-2004,6,5,850,Indonesia,-8,GAM,0,5,31,1999,12,9,2002,5,19,2003,12,26,2004,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1848,61.6,-8,GAM,3,-8,-9,-9,5500,302000,45000,-8,8000,5.1,Civil War: Local Issues,Asia and Oceania,Compromise,Civil War: Local Issues,Other,5500,Not in Americas,1999-05-31,2003-05-19,NA,NA,2002-12-09,2004-12-26,NA,NA,-9,-9,-8,302000,NaN,NaN,181,NaN,NaN,973,74,899,0.0012806267806267807,Other
913,Oromo Liberation War of 1999,4,5,530,Ethiopia,-8,OLF,0,5,30,1999,8,18,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,79,2.63,-8,OLF,7,-8,200,800,1000,300000,-8,-8,17000,5.1,Civil War: Local Issues,Sub-Saharan Africa,Conflict continues below war level,Civil War: Local Issues,Other,1000,Not in Americas,1999-05-30,NA,NA,NA,1999-08-18,NA,NA,NA,800,200,-8,300000,600,8.547008547008547e-4,181,800,200,800,200,600,8.547008547008547e-4,Other
915,Second Chechen War of 1999-2003,3,5,365,Russia,-8,Chechen Rebels,0,8,7,1999,10,3,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1497,49.9,-8,Cechnya,1,-8,5000,3000,8000,1004000,100000,-8,15000,5.1,Civil War: Local Issues,Europe,Side A wins,Civil War: Local Issues,Side A,8000,Not in Americas,1999-08-07,NA,NA,NA,2003-10-03,NA,NA,NA,3000,5000,-8,1004000,-2000,0.002849002849002849,181,3000,5000,3000,5000,-2000,0.002849002849002849,Other
916,Second Philippine-Moro War of 2000-2001,6,5,840,Philippines,-8,MILF & ASG,0,2,16,2000,6,22,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,487,16.23,-8,Phillippines,3,-8,500,1500,2000,107000,-9,-8,14000,5.1,Civil War: Local Issues,Asia and Oceania,Compromise,Civil War: Local Issues,Other,2000,Not in Americas,2000-02-16,NA,NA,NA,2001-06-22,NA,NA,NA,1500,500,-8,107000,1000,0.0014245014245014246,182,1500,500,1500,500,1000,0.0014245014245014246,Other
917,Guinean War of 2000-2001,4,4,438,Guinea,-8,RDFG,0,9,2,2000,5,8,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,247,8.23,-8,RDFG,6,-8,-9,-9,1000,10000,19000,-8,1800,5.1,Civil War: Central Control,Sub-Saharan Africa,Stalemate,Civil War: Central Control,Other,1000,Not in Americas,2000-09-02,NA,NA,NA,2001-05-08,NA,NA,NA,-9,-9,-8,10000,NaN,NaN,182,NaN,NaN,1600,1400,200,2.849002849002849e-4,Other
918,Third Burundi War of 2001-2003,4,4,516,Burundi,-8,FNL and FDD,1,2,8,2001,10,8,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,961,32.03,-8,FNL,3,-8,150,3000,3150,50000,-8,-8,28000,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,3150,Not in Americas,2001-02-08,NA,NA,NA,2003-10-08,NA,NA,NA,3000,150,-8,50000,2850,0.00405982905982906,183,3000,150,3000,150,2850,0.00405982905982906,Other
918,Third Burundi War of 2001-2003,4,4,516,Burundi,-8,FNL and FDD,1,2,8,2001,10,8,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,961,32.03,-8,FNL,3,-8,150,3000,3150,50000,-8,-8,28000,5.1,Civil War: Central Control,Sub-Saharan Africa,Compromise,Civil War: Central Control,Other,3150,Not in Americas,2001-02-08,NA,NA,NA,2003-10-08,NA,NA,NA,3000,150,-8,50000,2850,0.00405982905982906,183,3000,150,-8,0,-8,1.1396011396011395e-5,Other
